Point X,Point Y,Street Address,City,Postal Code,Planting Site Width,Planting Site Length,Planting Site Id,Custom Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree Height,Canopy Height,Date Planted,Date Removed,Tree: Canopy Condition,Tree: Stewardship,Tree: Tree Condition,Planting Site: Plot Type,Planting Site: Powerlines Overhead,Planting Site: Sidewalk Damage,Planting Site: Stewardship
-75.1468317644,39.9518210882,25 North 4th Street,Philadelphia,19106,,,370131,,2014-09-29T22:20:28.742092+00:00,ptmadmin,282102,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1518882134,39.9548248789,,Philadelphia,19106,,,367959,,2014-09-29T22:19:36.262100+00:00,ptmadmin,279891,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1517569822,39.9523741508,,Philadelphia,19106,,,367788,,2014-09-29T22:19:32.868570+00:00,ptmadmin,279743,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1544638832,39.9542072246,,Philadelphia,19107,,,368012,,2014-09-29T22:19:37.611039+00:00,ptmadmin,279937,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1430554874,39.951936007,,Philadelphia,19106,,,368147,,2014-09-29T22:19:40.549220+00:00,ptmadmin,280057,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.144225444,39.955244805,274-298 New St,Philadelphia,19106,,,368224,,2014-09-29T22:19:42.777432+00:00,ptmadmin,280152,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1511880618,39.9540030565,,Philadelphia,19106,,,368345,,2014-09-29T22:19:45.565046+00:00,ptmadmin,280270,True,Ulmus,parvifolia,,,Chinese elm,,,,,,,,,,,,
-75.1445812495,39.9483684693,200-230 Chestnut St,Philadelphia,19106,,,369786,,2014-09-29T22:20:20.934907+00:00,ptmadmin,281762,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1518024431,39.9514156139,,Philadelphia,19106,,,369687,,2014-09-29T22:20:18.503517+00:00,ptmadmin,281655,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1482615337,39.9489665916,431-457 Chestnut Street,Philadelphia,19106,,,369765,,2014-09-29T22:20:20.429045+00:00,ptmadmin,281740,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1515733268,39.9565079088,,Philadelphia,19106,,,367952,,2014-09-29T22:19:36.101096+00:00,ptmadmin,279884,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1438682102,39.9520318802,213-215 Arch St,Philadelphia,19106,,,368156,,2014-09-29T22:19:40.521224+00:00,ptmadmin,280056,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1530315833,39.9494630599,,Philadelphia,19106,,,369287,,2014-09-29T22:20:08.471374+00:00,ptmadmin,281225,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1522616577,39.9495261729,27-99 South 7th Street,Philadelphia,19106,,,369752,,2014-09-29T22:20:20.094160+00:00,ptmadmin,281725,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.1500731695,39.9505979418,566-598 Market Street,Philadelphia,19106,,,369814,,2014-09-29T22:20:21.604544+00:00,ptmadmin,281791,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.147864401,39.9504969444,,Philadelphia,19106,,,369887,,2014-09-29T22:20:23.338043+00:00,ptmadmin,281865,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1505798358,39.9494691313,77-99 S 6th St,Philadelphia,19106,,,369981,,2014-09-29T22:20:25.471840+00:00,ptmadmin,281960,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1527508083,39.9556608238,214 North 8th Street,Philadelphia,19107,,,368001,,2014-09-29T22:19:37.052652+00:00,ptmadmin,279924,True,Koelreuteria,paniculata,,,Goldenrain tree,,,,,,,,,,,,
-75.151433934,39.9564321777,264-274 N Franklin St,Philadelphia,19106,,,368353,,2014-09-29T22:19:45.773468+00:00,ptmadmin,280279,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1510966513,39.9492234463,,Philadelphia,19106,,,369735,,2014-09-29T22:20:19.663377+00:00,ptmadmin,281706,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1510155427,39.9492118991,600-698 Chestnut Street,Philadelphia,19106,,,369747,,2014-09-29T22:20:19.707527+00:00,ptmadmin,281708,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1473869993,39.9487681753,4th St & Chestnut St,Philadelphia,19106,,,369803,,2014-09-29T22:20:21.375586+00:00,ptmadmin,281781,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1486276711,39.9489049269,462-498 Chestnut Street,Philadelphia,19106,,,369809,,2014-09-29T22:20:21.491391+00:00,ptmadmin,281786,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1476824394,39.9488982253,401 Chestnut Street,Philadelphia,19106,,,369763,,2014-09-29T22:20:20.385582+00:00,ptmadmin,281738,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1487149046,39.9512191476,55 North 5th Street,Philadelphia,19106,,,370038,,2014-09-29T22:20:27.371032+00:00,ptmadmin,282042,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1479276233,39.9476239102,170-198 South 4th Street,Philadelphia,19106,,,370087,,2014-09-29T22:20:28.145625+00:00,ptmadmin,282076,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1452708401,39.9562529623,313 Vine St,Philadelphia,19106,,,366898,,2014-09-29T22:19:11.945242+00:00,ptmadmin,278857,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1515755338,39.9531969774,,Philadelphia,19106,,,367792,,2014-09-29T22:19:32.960513+00:00,ptmadmin,279747,True,Quercus,robur,,,English oak,,,,,,,,,,,,
-75.1492288957,39.9566206143,Interstate 676,Philadelphia,19106,,,368200,,2014-09-29T22:19:41.858756+00:00,ptmadmin,280113,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1482304819,39.9540795975,,Philadelphia,19106,,,368380,,2014-09-29T22:19:46.414079+00:00,ptmadmin,280306,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1521219603,39.95017121,,Philadelphia,19106,,,369748,,2014-09-29T22:20:20.026021+00:00,ptmadmin,281722,True,Ulmus,americana,,,American elm,,,,,,,,,,,,
-75.1485058819,39.9519788248,,Philadelphia,19106,,,370059,,2014-09-29T22:20:27.461145+00:00,ptmadmin,282046,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1471121024,39.950641221,,Philadelphia,19106,,,370110,,2014-09-29T22:20:28.580631+00:00,ptmadmin,282095,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1508441065,39.9508997178,601 Market Street,Philadelphia,19106,,,369712,,2014-09-29T22:20:19.098228+00:00,ptmadmin,281681,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1425500153,39.9511684287,,Philadelphia,19106,,,370228,,2014-09-29T22:20:32.286170+00:00,ptmadmin,282251,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1517054891,39.9518291887,1-25 North 7th Street,Philadelphia,19106,,,340929,,2014-09-29T22:20:18.593524+00:00,ptmadmin,281659,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1490715804,39.9493312394,33-99 South Independence Mall East,Philadelphia,19106,,,370046,,2014-09-29T22:20:27.254603+00:00,ptmadmin,282037,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1492918344,39.949578089,66-98 South Independence Mall East,Philadelphia,19106,,,370035,,2014-09-29T22:20:26.984516+00:00,ptmadmin,282025,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1453783491,39.947375343,214 Walnut St,Philadelphia,19106,,,369954,,2014-09-29T22:20:25.002764+00:00,ptmadmin,281939,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1492415068,39.9497675019,34-64 South Independence Mall East,Philadelphia,19106,,,370024,,2014-09-29T22:20:26.703038+00:00,ptmadmin,282013,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.153426824,39.9510084722,8th St Station,Philadelphia,19106,,,359030,,2014-09-29T22:20:15.890060+00:00,ptmadmin,281542,True,Acer,ginnala,,,Amur maple,,,,,,,,,,,,
-75.1487319601,39.9519860836,72-174 N Independence Mall East,Philadelphia,19106,,,370008,,2014-09-29T22:20:26.280804+00:00,ptmadmin,281995,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1493099459,39.948182381,159-175 South Independence Mall East,Philadelphia,19106,,,359849,,2014-09-29T22:20:27.140741+00:00,ptmadmin,282032,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1461682354,39.954230487,,Philadelphia,19106,,,368172,,2014-09-29T22:19:41.179300+00:00,ptmadmin,280084,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1472023798,39.9510274295,2-98 North 4th Street,Philadelphia,19106,,,370066,,2014-09-29T22:20:27.623762+00:00,ptmadmin,282053,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1440052829,39.948298817,138 Chestnut Street,Philadelphia,19106,,,370170,,2014-09-29T22:20:29.894311+00:00,ptmadmin,282150,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1425924897,39.955136334,249 N 2nd St,Phila,19106,36.0,36.0,463688,,2014-10-02T12:55:59.394851+00:00,joeschiavo,335451,True,Ulmus,x accolade,,,Accolade Elm,4.0,18.0,,,,,,,Well/Pit,No,,
-75.1502783301,39.9517550565,,Philadelphia,19106,,,369667,,2014-09-29T22:20:18.051971+00:00,ptmadmin,281635,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1459871041,39.948310266,101 South 3rd Street,Philadelphia,19106,,,370134,,2014-09-29T22:20:29.050162+00:00,ptmadmin,282115,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1432776535,39.9473589806,,Philadelphia,19106,,,370220,,2014-09-29T22:20:32.082670+00:00,ptmadmin,282243,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1451421657,39.949084689,,Philadelphia,19106,,,370234,,2014-09-29T22:20:32.449239+00:00,ptmadmin,282258,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.1520300536,39.9548415544,750 Race Street,Philadelphia,19106,,,367954,,2014-09-29T22:19:36.285311+00:00,ptmadmin,279892,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1462172893,39.9560537592,,Philadelphia,19106,,,368209,,2014-09-29T22:19:42.066137+00:00,ptmadmin,280122,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1419371425,39.9554914267,138 Vine Street,Filadelfia,19106,,,368240,,2014-09-29T22:19:42.229553+00:00,ptmadmin,280129,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1522644103,39.9500997966,,Philadelphia,19106,,,369120,,2014-09-29T22:20:04.680653+00:00,ptmadmin,281059,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.15224985,39.9510494943,701-799 State Highway 3,Philadelphia,19106,,,365770,,2014-09-29T22:20:06.885712+00:00,ptmadmin,281157,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1517765136,39.9508203609,,Philadelphia,19106,,,369730,,2014-09-29T22:20:19.549446+00:00,ptmadmin,281701,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1521300795,39.9494439361,,Philadelphia,19106,,,369744,,2014-09-29T22:20:19.909771+00:00,ptmadmin,281717,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.14464371,39.9501294147,7 North Christopher Columbus Boulevard,Philadelphia,19106,,,369863,,2014-09-29T22:20:22.777233+00:00,ptmadmin,281840,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1449159938,39.946994106,201 Walnut St,Philadelphie,19106,,,369950,,2014-09-29T22:20:24.891019+00:00,ptmadmin,281934,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1462822124,39.9546602483,213 N 4th St,Philadelphia,19106,,,368315,,2014-09-29T22:19:45.216840+00:00,ptmadmin,280255,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1459729188,39.9531974724,,Philadelphia,19106,,,368407,,2014-09-29T22:19:47.120300+00:00,ptmadmin,280335,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1493252426,39.9491028231,501-539 Chestnut Street,Philadelphia,19106,,,369760,,2014-09-29T22:20:20.320284+00:00,ptmadmin,281735,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.144309658,39.9500784237,215 Market Street,Philadelphia,19106,,,360171,,2014-09-29T22:20:22.707142+00:00,ptmadmin,281837,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1490973599,39.9504533066,2-32 South Independence Mall East,Philadelphia,19106,,,370015,,2014-09-29T22:20:26.500372+00:00,ptmadmin,282004,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1527020977,39.9558313834,200-280 N 8th St,Philadelphia,19107,,,340808,,2014-09-29T22:19:37.024992+00:00,ptmadmin,279923,True,Koelreuteria,paniculata,,,Goldenrain tree,,,,,,,,,,,,
-75.1459916391,39.9541012515,322-398 Race Street,Philadelphia,19106,,,368155,,2014-09-29T22:19:40.993056+00:00,ptmadmin,280076,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1445663004,39.9549303535,,Philadelphia,19106,,,368281,,2014-09-29T22:19:44.488524+00:00,ptmadmin,280224,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1507287401,39.9527929018,,Philadelphia,19106,,,369677,,2014-09-29T22:20:18.276519+00:00,ptmadmin,281645,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1448967318,39.9533841767,,Philadelphia,19106,,,368292,,2014-09-29T22:19:44.743174+00:00,ptmadmin,280235,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1510584076,39.9493145097,601 Chestnut Street,Philadelphia,19106,,,369733,,2014-09-29T22:20:19.617591+00:00,ptmadmin,281704,True,Acer,truncatum x platanoides,,,Norwegian sunset maple,,,,,,,,,,,,
-75.1475749764,39.9492144458,,Philadelphia,19106,,,370079,,2014-09-29T22:20:27.921299+00:00,ptmadmin,282066,True,Ulmus,americana,,,American elm,,,,,,,,,,,,
-75.1486340519,39.9474610111,417 Walnut Street,Philadelphia,19106,,,373622,,2014-09-29T22:21:51.809722+00:00,ptmadmin,285530,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1504369855,39.9527555993,,Philadelphia,19106,,,369682,,2014-09-29T22:20:18.389830+00:00,ptmadmin,281650,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1454311811,39.9486385109,,Philadelphia,19106,,,369798,,2014-09-29T22:20:21.260945+00:00,ptmadmin,281776,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.145604811,39.9500976532,,Philadelphia,19106,,,369829,,2014-09-29T22:20:21.963114+00:00,ptmadmin,281806,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1440773473,39.9498964064,,Philadelphia,19106,,,369840,,2014-09-29T22:20:22.293738+00:00,ptmadmin,281819,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.149154309,39.9488840974,101-105 South Independence Mall East,Philadelphia,19106,,,359876,,2014-09-29T22:20:27.187811+00:00,ptmadmin,282034,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1445509286,39.9550312025,231 North 3rd Street,Philadelphia,19106,,,368280,,2014-09-29T22:19:44.464881+00:00,ptmadmin,280223,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1457661752,39.9531674381,316 Cherry St,Philadelphia,19106,,,368413,,2014-09-29T22:19:47.050773+00:00,ptmadmin,280332,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1448091111,39.9565516624,,Philadelphia,19106,,,366892,,2014-09-29T22:19:12.106226+00:00,ptmadmin,278864,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1488703781,39.952696217,,Philadelphia,19106,,,368134,,2014-09-29T22:19:40.265247+00:00,ptmadmin,280045,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1441076882,39.9526582034,,Philadelphia,19106,,,368271,,2014-09-29T22:19:43.532429+00:00,ptmadmin,280184,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1524387632,39.9492196292,100-114 South 7th Street,Philadelphia,19106,,,340899,,2014-09-29T22:20:10.710092+00:00,ptmadmin,281322,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.1518427251,39.9493185356,660 Chestnut St,Philadelphia,19106,,,369746,,2014-09-29T22:20:20.003873+00:00,ptmadmin,281721,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1447116807,39.9499950828,226 Market Street,Philadelphia,19106,,,369835,,2014-09-29T22:20:22.124813+00:00,ptmadmin,281813,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1431409569,39.9472748257,,Philadelphia,19106,,,340951,,2014-09-29T22:20:31.932821+00:00,ptmadmin,282237,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.147512844,39.9523757185,400 Arch Street,Philadelphia,19106,5.0,5.0,327292,,2014-09-29T22:25:08.015145+00:00,ptmadmin,293687,True,Platanus,x acerifolia,,,London planetree,,,,,,,,,,,,
-75.1483070613,39.9536939124,,Philadelphia,19106,,,368376,,2014-09-29T22:19:46.320399+00:00,ptmadmin,280302,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.148984108,39.9507101553,,Philadelphia,19106,,,370014,,2014-09-29T22:20:26.478303+00:00,ptmadmin,282003,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1457435196,39.9497064226,11-29 S 3rd St,Philadelphia,19106,,,370147,,2014-09-29T22:20:29.099938+00:00,ptmadmin,282117,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1466003778,39.9529729798,101-121 North 4th Street,Philadelphia,19106,,,368303,,2014-09-29T22:19:45.023435+00:00,ptmadmin,280247,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1501053833,39.9515689412,25-45 North 6th Street,Philadelphia,19106,,,369991,,2014-09-29T22:20:25.858086+00:00,ptmadmin,281977,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1459692333,39.9483846279,101-131 S 3rd St,Philadelphia,19106,,,370132,,2014-09-29T22:20:29.027391+00:00,ptmadmin,282114,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1451107436,39.9492637928,201-259 Elbow Lane,Philadelphia,19106,,,340952,,2014-09-29T22:20:32.402162+00:00,ptmadmin,282256,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1497535742,39.9531378936,101-199 N Independence Mall W,Philadelphia,19106,,,359739,,2014-09-29T22:19:41.442182+00:00,ptmadmin,280095,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1431196324,39.9530412594,139 North 2nd Street,Philadelphia,19106,,,368261,,2014-09-29T22:19:43.320530+00:00,ptmadmin,280175,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1505652256,39.949267468,561-599 Chestnut Street,Philadelphia,19106,,,369755,,2014-09-29T22:20:20.208422+00:00,ptmadmin,281730,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1423054934,39.9555927735,152 Vine St,Phila,19106,,,463694,,2014-10-02T12:41:29.756836+00:00,joeschiavo,335457,True,Platanus,x acerifolia,,,London planetree,4.0,18.0,,,,,,,,,,
-75.142428875,39.9558189361,306 N 2nd St,Phila,19106,,,463699,,2014-10-02T12:49:08.678439+00:00,joeschiavo,335462,True,Zelkova,serrata,,,Japanese zelkova,3.0,14.0,,,,,,,,,,
-75.1438659768,39.955840962,233-271 Vine St,Philadelphia,19106,,,360225,,2014-09-29T22:19:42.373311+00:00,ptmadmin,280135,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1507276191,39.9508820919,,Philadelphia,19106,,,369711,,2014-09-29T22:20:19.075249+00:00,ptmadmin,281680,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1472390773,39.9501264977,1-19 S 4th St,Philadelphia,19106,,,370065,,2014-09-29T22:20:28.535436+00:00,ptmadmin,282093,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1502463653,39.9508707111,,Philadelphia,19106,,,369986,,2014-09-29T22:20:25.745003+00:00,ptmadmin,281972,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1533330583,39.9541702596,801-805 Cherry Street,Philadelphia,19107,,,333222,,2014-09-29T22:19:37.427122+00:00,ptmadmin,279930,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1479499365,39.9563524926,,Philadelphia,19106,,,368205,,2014-09-29T22:19:41.995540+00:00,ptmadmin,280119,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1474357227,39.949168903,,Philadelphia,19106,,,370098,,2014-09-29T22:20:28.374837+00:00,ptmadmin,282086,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1518414187,39.9510282842,1-25 N 7th St,Philadelphia,19106,,,365461,,2014-09-29T22:20:19.502953+00:00,ptmadmin,281699,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1475082203,39.9495791182,16-38 South 4th Street,Philadelphia,19106,,,370077,,2014-09-29T22:20:27.875858+00:00,ptmadmin,282064,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1457940023,39.9560667244,,Philadelphia,19106,,,368234,,2014-09-29T22:19:42.635525+00:00,ptmadmin,280146,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1449509459,39.9530828604,,Philadelphia,19106,,,368294,,2014-09-29T22:19:44.789061+00:00,ptmadmin,280237,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1485327377,39.952692229,,Philadelphia,19106,,,368367,,2014-09-29T22:19:46.129571+00:00,ptmadmin,280294,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1515656973,39.9524946438,,Philadelphia,19106,,,369694,,2014-09-29T22:20:18.683906+00:00,ptmadmin,281663,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1452693744,39.9502080092,,Philadelphia,19106,,,369868,,2014-09-29T22:20:22.889366+00:00,ptmadmin,281845,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1423859596,39.9559793055,314 N 2nd St,Phila,19106,,,463701,,2014-10-02T12:50:11.239296+00:00,joeschiavo,335464,True,,,,,,2.5,12.0,,,,,,,,,,
-75.1441438988,39.9484512147,2 Chestnut Street,Philadelphia,19106,,,369808,,2014-09-29T22:20:20.766955+00:00,ptmadmin,281755,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.148976842,39.9525756043,,Philadelphia,19106,,,369901,,2014-09-29T22:20:23.653107+00:00,ptmadmin,281879,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1423253873,39.9491112278,,Philadelphia,19106,,,369937,,2014-09-29T22:20:24.486122+00:00,ptmadmin,281916,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1490619236,39.9504001876,2-32 South Independence Mall East,Philadelphia,19106,,,370029,,2014-09-29T22:20:26.591376+00:00,ptmadmin,282008,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1442802174,39.9478992359,124 S 2nd St,Philadelphia,19106,,,370154,,2014-09-29T22:20:29.542410+00:00,ptmadmin,282135,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1512762603,39.9546591405,156-198 N 7th St,Philadelphia,19106,,,367972,,2014-09-29T22:19:36.788995+00:00,ptmadmin,279914,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1514300637,39.950777004,624 Market Street,Philadelphia,19106,,,369723,,2014-09-29T22:20:19.346266+00:00,ptmadmin,281692,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1499692783,39.9521671415,47-99 North 6th Street,Philadelphia,19106,,,369996,,2014-09-29T22:20:25.971478+00:00,ptmadmin,281982,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1468031046,39.9567083276,,Philadelphia,19106,,,366855,,2014-09-29T22:19:11.299336+00:00,ptmadmin,278833,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1479955238,39.9489408416,401 Chestnut Street,Philadelphia,19106,,,369761,,2014-09-29T22:20:20.342008+00:00,ptmadmin,281736,True,Ulmus,americana,,,American elm,,,,,,,,,,,,
-75.1432607625,39.9500406018,,Philadelphia,19106,,,369855,,2014-09-29T22:20:22.568998+00:00,ptmadmin,281831,True,Acer,truncatum x platanoides,,,Norwegian sunset maple,,,,,,,,,,,,
-75.1430753987,39.9551097409,,Philadelphia,19106,,,368238,,2014-09-29T22:19:42.730801+00:00,ptmadmin,280150,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1515340507,39.9557749114,226-262 North Franklin Street,Philadelphia,19106,,,368348,,2014-09-29T22:19:45.633427+00:00,ptmadmin,280273,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1502627949,39.9518270235,,Philadelphia,19106,,,369660,,2014-09-29T22:20:17.894388+00:00,ptmadmin,281628,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1426949238,39.9518092719,126 Arch Street,Philadelphia,19106,,,369925,,2014-09-29T22:20:24.034312+00:00,ptmadmin,281896,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1474022499,39.9501034708,,Philadelphia,19106,,,370075,,2014-09-29T22:20:27.829921+00:00,ptmadmin,282062,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1489142169,39.9474897139,459-499 Walnut Street,Philadelphia,19106,,,373624,,2014-09-29T22:21:51.873487+00:00,ptmadmin,285532,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1471932446,39.9523357252,400 Arch Street,Philadelphia,19106,5.0,5.0,327307,,2014-09-29T22:25:07.969062+00:00,ptmadmin,293685,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1499528167,39.9531684479,100-170 North Independence Mall West,Philadelphia,19106,,,368363,,2014-09-29T22:19:46.057211+00:00,ptmadmin,280291,True,Quercus,alba,,,White oak,,,,,,,,,,,,
-75.1485922007,39.9524869653,176-198 N Independence Mall E,Philadelphia,19106,,,370005,,2014-09-29T22:20:26.184645+00:00,ptmadmin,281991,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1477459047,39.9479556962,145-171 South 4th Street,Philadelphia,19106,,,370082,,2014-09-29T22:20:28.239042+00:00,ptmadmin,282080,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
